,path,category,label
407,data/0/60Hz/thermal_mat/R20211110_2781.csv,S0,0
408,data/0/60Hz/thermal_mat/IR20211103_2337.csv,S0,0
409,data/0/60Hz/thermal_mat/R20211110_2731.csv,S0,0
410,data/0/60Hz/thermal_mat/R20211110_2680.csv,S0,0
411,data/0/60Hz/thermal_mat/R20211110_2669.csv,S0,0
412,data/0/60Hz/thermal_mat/IR20211103_2414.csv,S0,0
413,data/0/60Hz/thermal_mat/R20211110_2742.csv,S0,0
414,data/0/60Hz/thermal_mat/IR20211103_2342.csv,S0,0
415,data/0/60Hz/thermal_mat/IR20211103_2422.csv,S0,0
416,data/0/60Hz/thermal_mat/R20211104_2512.csv,S0,0
417,data/0/60Hz/thermal_mat/IR20211103_2381.csv,S0,0
418,data/0/60Hz/thermal_mat/IR20211103_2347.csv,S0,0
419,data/0/60Hz/thermal_mat/R20211104_2450.csv,S0,0
420,data/0/60Hz/thermal_mat/IR20211103_2320.csv,S0,0
421,data/0/60Hz/thermal_mat/R20211104_2480.csv,S0,0
422,data/0/60Hz/thermal_mat/R20211110_2814.csv,S0,0
423,data/0/60Hz/thermal_mat/IR20211103_2416.csv,S0,0
424,data/0/60Hz/thermal_mat/R20211104_2470.csv,S0,0
425,data/0/60Hz/thermal_mat/R20211110_2650.csv,S0,0
426,data/0/60Hz/thermal_mat/R20211104_2547.csv,S0,0
427,data/0/60Hz/thermal_mat/R20211104_2625.csv,S0,0
428,data/0/60Hz/thermal_mat/IR20211103_2285.csv,S0,0
429,data/0/60Hz/thermal_mat/R20211110_2771.csv,S0,0
430,data/0/60Hz/thermal_mat/R20211110_2690.csv,S0,0
431,data/0/60Hz/thermal_mat/R20211110_2678.csv,S0,0
432,data/0/60Hz/thermal_mat/IR20211103_2282.csv,S0,0
433,data/0/60Hz/thermal_mat/R20211104_2589.csv,S0,0
434,data/0/60Hz/thermal_mat/IR20211103_2301.csv,S0,0
435,data/0/60Hz/thermal_mat/IR20211103_2303.csv,S0,0
436,data/0/60Hz/thermal_mat/R20211110_2689.csv,S0,0
437,data/0/60Hz/thermal_mat/R20211110_2646.csv,S0,0
438,data/0/60Hz/thermal_mat/R20211104_2481.csv,S0,0
439,data/0/60Hz/thermal_mat/R20211110_2696.csv,S0,0
440,data/0/60Hz/thermal_mat/R20211104_2462.csv,S0,0
441,data/0/60Hz/thermal_mat/R20211104_2493.csv,S0,0
442,data/0/60Hz/thermal_mat/R20211110_2643.csv,S0,0
443,data/0/60Hz/thermal_mat/R20211110_2792.csv,S0,0
444,data/0/60Hz/thermal_mat/R20211104_2573.csv,S0,0
445,data/0/60Hz/thermal_mat/R20211104_2540.csv,S0,0
446,data/0/60Hz/thermal_mat/R20211110_2803.csv,S0,0
447,data/0/60Hz/thermal_mat/IR20211103_2278.csv,S0,0
448,data/0/60Hz/thermal_mat/R20211110_2773.csv,S0,0
449,data/0/60Hz/thermal_mat/IR20211103_2393.csv,S0,0
450,data/0/60Hz/thermal_mat/IR20211103_2312.csv,S0,0
451,data/0/60Hz/thermal_mat/R20211110_2640.csv,S0,0
452,data/0/60Hz/thermal_mat/R20211110_2713.csv,S0,0
453,data/0/60Hz/thermal_mat/IR20211103_2408.csv,S0,0
454,data/0/60Hz/thermal_mat/R20211110_2799.csv,S0,0
455,data/0/60Hz/thermal_mat/R20211104_2518.csv,S0,0
456,data/0/60Hz/thermal_mat/R20211104_2453.csv,S0,0
457,data/0/60Hz/thermal_mat/R20211104_2581.csv,S0,0
458,data/0/60Hz/thermal_mat/R20211110_2744.csv,S0,0
459,data/0/60Hz/thermal_mat/IR20211103_2304.csv,S0,0
460,data/0/60Hz/thermal_mat/R20211110_2648.csv,S0,0
461,data/0/60Hz/thermal_mat/IR20211103_2368.csv,S0,0
462,data/0/60Hz/thermal_mat/R20211104_2465.csv,S0,0
463,data/0/60Hz/thermal_mat/R20211110_2699.csv,S0,0
464,data/0/60Hz/thermal_mat/IR20211103_2384.csv,S0,0
465,data/0/60Hz/thermal_mat/R20211104_2543.csv,S0,0
466,data/0/60Hz/thermal_mat/R20211110_2702.csv,S0,0
467,data/0/60Hz/thermal_mat/IR20211103_2388.csv,S0,0
468,data/0/60Hz/thermal_mat/R20211110_2732.csv,S0,0
469,data/0/60Hz/thermal_mat/R20211104_2483.csv,S0,0
470,data/0/60Hz/thermal_mat/IR20211103_2302.csv,S0,0
471,data/0/60Hz/thermal_mat/R20211110_2714.csv,S0,0
472,data/0/60Hz/thermal_mat/R20211104_2459.csv,S0,0
473,data/0/60Hz/thermal_mat/R20211104_2513.csv,S0,0
474,data/0/60Hz/thermal_mat/R20211104_2564.csv,S0,0
475,data/0/60Hz/thermal_mat/IR20211103_2379.csv,S0,0
476,data/0/60Hz/thermal_mat/R20211104_2534.csv,S0,0
477,data/0/60Hz/thermal_mat/R20211104_2592.csv,S0,0
478,data/0/60Hz/thermal_mat/IR20211103_2367.csv,S0,0
479,data/0/60Hz/thermal_mat/IR20211103_2287.csv,S0,0
480,data/0/60Hz/thermal_mat/R20211110_2706.csv,S0,0
481,data/0/60Hz/thermal_mat/R20211110_2759.csv,S0,0
482,data/0/60Hz/thermal_mat/IR20211103_2383.csv,S0,0
483,data/0/60Hz/thermal_mat/R20211104_2572.csv,S0,0
484,data/0/60Hz/thermal_mat/R20211110_2679.csv,S0,0
485,data/0/60Hz/thermal_mat/IR20211103_2396.csv,S0,0
486,data/0/60Hz/thermal_mat/IR20211103_2332.csv,S0,0
487,data/0/60Hz/thermal_mat/R20211110_2657.csv,S0,0
488,data/0/60Hz/thermal_mat/IR20211103_2280.csv,S0,0
489,data/0/60Hz/thermal_mat/R20211104_2487.csv,S0,0
490,data/0/60Hz/thermal_mat/IR20211103_2293.csv,S0,0
491,data/0/60Hz/thermal_mat/R20211104_2472.csv,S0,0
492,data/0/60Hz/thermal_mat/R20211110_2757.csv,S0,0
493,data/0/60Hz/thermal_mat/R20211104_2618.csv,S0,0
494,data/0/60Hz/thermal_mat/IR20211103_2409.csv,S0,0
495,data/0/60Hz/thermal_mat/R20211104_2454.csv,S0,0
496,data/0/60Hz/thermal_mat/R20211110_2687.csv,S0,0
497,data/0/60Hz/thermal_mat/R20211110_2727.csv,S0,0
498,data/0/60Hz/thermal_mat/IR20211103_2406.csv,S0,0
499,data/0/60Hz/thermal_mat/IR20211103_2275.csv,S0,0
500,data/0/60Hz/thermal_mat/R20211104_2522.csv,S0,0
501,data/0/60Hz/thermal_mat/R20211104_2626.csv,S0,0
502,data/0/60Hz/thermal_mat/R20211104_2588.csv,S0,0
503,data/0/60Hz/thermal_mat/R20211110_2770.csv,S0,0
504,data/0/60Hz/thermal_mat/R20211104_2558.csv,S0,0
505,data/0/60Hz/thermal_mat/R20211110_2766.csv,S0,0
506,data/0/60Hz/thermal_mat/R20211104_2478.csv,S0,0
507,data/0/60Hz/thermal_mat/R20211110_2698.csv,S0,0
508,data/0/60Hz/thermal_mat/IR20211103_2433.csv,S0,0
509,data/0/60Hz/thermal_mat/R20211110_2745.csv,S0,0
510,data/0/60Hz/thermal_mat/R20211110_2806.csv,S0,0
511,data/0/60Hz/thermal_mat/R20211110_2639.csv,S0,0
512,data/0/60Hz/thermal_mat/IR20211103_2405.csv,S0,0
513,data/0/60Hz/thermal_mat/R20211110_2739.csv,S0,0
514,data/0/60Hz/thermal_mat/R20211110_2663.csv,S0,0
515,data/0/60Hz/thermal_mat/R20211110_2664.csv,S0,0
516,data/0/60Hz/thermal_mat/R20211110_2641.csv,S0,0
517,data/0/60Hz/thermal_mat/R20211104_2571.csv,S0,0
518,data/0/60Hz/thermal_mat/R20211110_2642.csv,S0,0
519,data/0/60Hz/thermal_mat/R20211110_2719.csv,S0,0
520,data/0/60Hz/thermal_mat/R20211104_2451.csv,S0,0
521,data/0/60Hz/thermal_mat/R20211104_2542.csv,S0,0
522,data/0/60Hz/thermal_mat/IR20211103_2432.csv,S0,0
523,data/0/60Hz/thermal_mat/R20211104_2546.csv,S0,0
524,data/0/60Hz/thermal_mat/IR20211103_2305.csv,S0,0
525,data/0/60Hz/thermal_mat/R20211104_2595.csv,S0,0
526,data/0/60Hz/thermal_mat/R20211104_2455.csv,S0,0
527,data/0/60Hz/thermal_mat/R20211104_2461.csv,S0,0
528,data/0/60Hz/thermal_mat/IR20211103_2399.csv,S0,0
529,data/0/60Hz/thermal_mat/R20211110_2798.csv,S0,0
530,data/0/60Hz/thermal_mat/R20211104_2440.csv,S0,0
531,data/0/60Hz/thermal_mat/IR20211103_2290.csv,S0,0
532,data/0/60Hz/thermal_mat/IR20211103_2284.csv,S0,0
533,data/0/60Hz/thermal_mat/R20211104_2486.csv,S0,0
534,data/0/60Hz/thermal_mat/R20211110_2763.csv,S0,0
535,data/0/60Hz/thermal_mat/IR20211103_2343.csv,S0,0
536,data/0/60Hz/thermal_mat/R20211104_2605.csv,S0,0
537,data/1/60Hz/thermal_mat/IR000070.csv,S1,1
538,data/1/60Hz/thermal_mat/IR000095.csv,S1,1
539,data/1/60Hz/thermal_mat/IR000010.csv,S1,1
540,data/1/60Hz/thermal_mat/IR000006.csv,S1,1
541,data/1/60Hz/thermal_mat/IR000013.csv,S1,1
542,data/1/60Hz/thermal_mat/IR000091.csv,S1,1
543,data/1/60Hz/thermal_mat/IR000067.csv,S1,1
544,data/1/60Hz/thermal_mat/IR000117.csv,S1,1
545,data/1/60Hz/thermal_mat/IR20220202_4377.csv,S1,1
546,data/1/60Hz/thermal_mat/IR000159.csv,S1,1
547,data/1/60Hz/thermal_mat/IR20220202_4482.csv,S1,1
548,data/1/60Hz/thermal_mat/IR000051.csv,S1,1
549,data/1/60Hz/thermal_mat/IR000150.csv,S1,1
550,data/1/60Hz/thermal_mat/IR000007.csv,S1,1
551,data/1/60Hz/thermal_mat/IR20220202_4495.csv,S1,1
552,data/1/60Hz/thermal_mat/IR000080.csv,S1,1
553,data/1/60Hz/thermal_mat/IR000015.csv,S1,1
554,data/1/60Hz/thermal_mat/IR20220202_4435.csv,S1,1
555,data/1/60Hz/thermal_mat/IR000096.csv,S1,1
556,data/1/60Hz/thermal_mat/IR000055.csv,S1,1
557,data/1/60Hz/thermal_mat/IR20220202_4486.csv,S1,1
558,data/1/60Hz/thermal_mat/IR20220202_4424.csv,S1,1
559,data/1/60Hz/thermal_mat/IR20220202_4464.csv,S1,1
560,data/1/60Hz/thermal_mat/IR20220202_4443.csv,S1,1
561,data/1/60Hz/thermal_mat/IR000020.csv,S1,1
562,data/1/60Hz/thermal_mat/IR000066.csv,S1,1
563,data/1/60Hz/thermal_mat/IR000163.csv,S1,1
564,data/1/60Hz/thermal_mat/IR20220202_4382.csv,S1,1
565,data/1/60Hz/thermal_mat/IR000022.csv,S1,1
566,data/1/60Hz/thermal_mat/IR20220202_4462.csv,S1,1
567,data/1/60Hz/thermal_mat/IR000176.csv,S1,1
568,data/1/60Hz/thermal_mat/IR000053.csv,S1,1
569,data/1/60Hz/thermal_mat/IR20220202_4483.csv,S1,1
570,data/1/60Hz/thermal_mat/IR000071.csv,S1,1
571,data/1/60Hz/thermal_mat/IR000050.csv,S1,1
572,data/1/60Hz/thermal_mat/IR20220202_4445.csv,S1,1
573,data/1/60Hz/thermal_mat/IR000019.csv,S1,1
574,data/1/60Hz/thermal_mat/IR000157.csv,S1,1
575,data/1/60Hz/thermal_mat/IR000009.csv,S1,1
576,data/1/60Hz/thermal_mat/IR20220202_4458.csv,S1,1
577,data/1/60Hz/thermal_mat/IR000097.csv,S1,1
578,data/1/60Hz/thermal_mat/IR000156.csv,S1,1
579,data/1/60Hz/thermal_mat/IR20220202_4411.csv,S1,1
580,data/1/60Hz/thermal_mat/IR20220202_4475.csv,S1,1
581,data/1/60Hz/thermal_mat/IR20220202_4455.csv,S1,1
582,data/1/60Hz/thermal_mat/IR000063.csv,S1,1
583,data/1/60Hz/thermal_mat/IR20220202_4440.csv,S1,1
584,data/1/60Hz/thermal_mat/IR000041.csv,S1,1
585,data/1/60Hz/thermal_mat/IR000011.csv,S1,1
586,data/1/60Hz/thermal_mat/IR000160.csv,S1,1
587,data/1/60Hz/thermal_mat/IR20220202_4489.csv,S1,1
588,data/1/60Hz/thermal_mat/IR000029.csv,S1,1
589,data/1/60Hz/thermal_mat/IR20220202_4432.csv,S1,1
590,data/1/60Hz/thermal_mat/IR000033.csv,S1,1
591,data/1/60Hz/thermal_mat/IR20220202_4470.csv,S1,1
592,data/1/60Hz/thermal_mat/IR20220202_4438.csv,S1,1
593,data/1/60Hz/thermal_mat/IR20220202_4414.csv,S1,1
594,data/1/60Hz/thermal_mat/IR20220202_4427.csv,S1,1
595,data/1/60Hz/thermal_mat/IR000141.csv,S1,1
596,data/1/60Hz/thermal_mat/IR000016.csv,S1,1
597,data/1/60Hz/thermal_mat/IR000152.csv,S1,1
598,data/1/60Hz/thermal_mat/IR000064.csv,S1,1
599,data/1/60Hz/thermal_mat/IR20220202_4357.csv,S1,1
600,data/1/60Hz/thermal_mat/IR000133.csv,S1,1
601,data/1/60Hz/thermal_mat/IR000031.csv,S1,1
602,data/1/60Hz/thermal_mat/IR20220202_4362.csv,S1,1
603,data/1/60Hz/thermal_mat/IR20220202_4468.csv,S1,1
604,data/1/60Hz/thermal_mat/IR20220202_4368.csv,S1,1
605,data/1/60Hz/thermal_mat/IR000172.csv,S1,1
606,data/1/60Hz/thermal_mat/IR000169.csv,S1,1
607,data/1/60Hz/thermal_mat/IR20220202_4396.csv,S1,1
608,data/1/60Hz/thermal_mat/IR000162.csv,S1,1
609,data/1/60Hz/thermal_mat/IR000161.csv,S1,1
610,data/1/60Hz/thermal_mat/IR20220202_4378.csv,S1,1
611,data/1/60Hz/thermal_mat/IR20220202_4383.csv,S1,1
612,data/1/60Hz/thermal_mat/IR20220202_4399.csv,S1,1
613,data/1/60Hz/thermal_mat/IR000105.csv,S1,1
614,data/1/60Hz/thermal_mat/IR000002.csv,S1,1
615,data/1/60Hz/thermal_mat/IR000073.csv,S1,1
616,data/1/60Hz/thermal_mat/IR000104.csv,S1,1
617,data/1/60Hz/thermal_mat/IR000158.csv,S1,1
618,data/1/60Hz/thermal_mat/IR000023.csv,S1,1
619,data/1/60Hz/thermal_mat/IR20220202_4360.csv,S1,1
620,data/1/60Hz/thermal_mat/IR20220202_4391.csv,S1,1
621,data/1/60Hz/thermal_mat/IR20220202_4376.csv,S1,1
622,data/1/60Hz/thermal_mat/IR20220202_4349.csv,S1,1
623,data/1/60Hz/thermal_mat/IR000134.csv,S1,1
624,data/1/60Hz/thermal_mat/IR20220202_4371.csv,S1,1
625,data/1/60Hz/thermal_mat/IR20220202_4461.csv,S1,1
626,data/1/60Hz/thermal_mat/IR000052.csv,S1,1
627,data/1/60Hz/thermal_mat/IR20220202_4393.csv,S1,1
628,data/1/60Hz/thermal_mat/IR000131.csv,S1,1
629,data/1/60Hz/thermal_mat/IR000126.csv,S1,1
630,data/1/60Hz/thermal_mat/IR20220202_4380.csv,S1,1
631,data/1/60Hz/thermal_mat/IR000001.csv,S1,1
632,data/1/60Hz/thermal_mat/IR20220202_4401.csv,S1,1
633,data/1/60Hz/thermal_mat/IR20220202_4352.csv,S1,1
634,data/1/60Hz/thermal_mat/IR000004.csv,S1,1
635,data/1/60Hz/thermal_mat/IR000021.csv,S1,1
636,data/1/60Hz/thermal_mat/IR20220202_4354.csv,S1,1
637,data/1/60Hz/thermal_mat/IR000118.csv,S1,1
638,data/1/60Hz/thermal_mat/IR20220202_4412.csv,S1,1
639,data/1/60Hz/thermal_mat/IR20220202_4406.csv,S1,1
640,data/1/60Hz/thermal_mat/IR000046.csv,S1,1
641,data/1/60Hz/thermal_mat/IR20220202_4415.csv,S1,1
642,data/1/60Hz/thermal_mat/IR20220202_4485.csv,S1,1
643,data/1/60Hz/thermal_mat/IR20220202_4394.csv,S1,1
644,data/1/60Hz/thermal_mat/IR000136.csv,S1,1
645,data/1/60Hz/thermal_mat/IR20220202_4403.csv,S1,1
646,data/1/60Hz/thermal_mat/IR000032.csv,S1,1
647,data/1/60Hz/thermal_mat/IR20220202_4449.csv,S1,1
648,data/1/60Hz/thermal_mat/IR20220202_4389.csv,S1,1
649,data/1/60Hz/thermal_mat/IR000119.csv,S1,1
650,data/1/60Hz/thermal_mat/IR20220202_4353.csv,S1,1
651,data/1/60Hz/thermal_mat/IR000111.csv,S1,1
652,data/1/60Hz/thermal_mat/IR000042.csv,S1,1
653,data/1/60Hz/thermal_mat/IR000024.csv,S1,1
654,data/1/60Hz/thermal_mat/IR000100.csv,S1,1
655,data/1/60Hz/thermal_mat/IR20220202_4408.csv,S1,1
656,data/1/60Hz/thermal_mat/IR000122.csv,S1,1
657,data/1/60Hz/thermal_mat/IR20220202_4467.csv,S1,1
658,data/1/60Hz/thermal_mat/IR000048.csv,S1,1
659,data/1/60Hz/thermal_mat/IR20220202_4496.csv,S1,1
660,data/1/60Hz/thermal_mat/IR000129.csv,S1,1
661,data/1/60Hz/thermal_mat/IR000174.csv,S1,1
662,data/1/60Hz/thermal_mat/IR20220202_4465.csv,S1,1
663,data/1/60Hz/thermal_mat/IR000062.csv,S1,1
664,data/1/60Hz/thermal_mat/IR000030.csv,S1,1
665,data/1/60Hz/thermal_mat/IR20220202_4359.csv,S1,1
666,data/1/60Hz/thermal_mat/IR000049.csv,S1,1
667,data/1/60Hz/thermal_mat/IR000084.csv,S1,1
668,data/1/60Hz/thermal_mat/IR20220202_4372.csv,S1,1
669,data/1/60Hz/thermal_mat/IR20220202_4384.csv,S1,1
670,data/1/60Hz/thermal_mat/IR000003.csv,S1,1
671,data/1/60Hz/thermal_mat/IR000093.csv,S1,1
672,data/1/60Hz/thermal_mat/IR20220202_4433.csv,S1,1
673,data/1/60Hz/thermal_mat/IR000132.csv,S1,1
674,data/1/60Hz/thermal_mat/IR20220202_4473.csv,S1,1
675,data/1/60Hz/thermal_mat/IR000103.csv,S1,1
676,data/1/60Hz/thermal_mat/IR000054.csv,S1,1
677,data/1/60Hz/thermal_mat/IR20220202_4366.csv,S1,1
678,data/1/60Hz/thermal_mat/IR20220202_4370.csv,S1,1
679,data/1/60Hz/thermal_mat/IR000168.csv,S1,1
680,data/1/60Hz/thermal_mat/IR000166.csv,S1,1
681,data/1/60Hz/thermal_mat/IR000154.csv,S1,1
682,data/1/60Hz/thermal_mat/IR20220202_4448.csv,S1,1
683,data/1/60Hz/thermal_mat/IR000175.csv,S1,1
684,data/1/60Hz/thermal_mat/IR20220202_4347.csv,S1,1
685,data/1/60Hz/thermal_mat/IR20220202_4418.csv,S1,1
686,data/1/60Hz/thermal_mat/IR000017.csv,S1,1
687,data/1/60Hz/thermal_mat/IR20220202_4344.csv,S1,1
688,data/1/60Hz/thermal_mat/IR000145.csv,S1,1
689,data/1/60Hz/thermal_mat/IR000116.csv,S1,1
690,data/1/60Hz/thermal_mat/IR000164.csv,S1,1
691,data/1/60Hz/thermal_mat/IR000077.csv,S1,1
692,data/1/60Hz/thermal_mat/IR000076.csv,S1,1
693,data/1/60Hz/thermal_mat/IR000115.csv,S1,1
694,data/1/60Hz/thermal_mat/IR20220202_4367.csv,S1,1
695,data/1/60Hz/thermal_mat/IR20220202_4387.csv,S1,1
696,data/1/60Hz/thermal_mat/IR20220202_4388.csv,S1,1
697,data/1/60Hz/thermal_mat/IR20220202_4422.csv,S1,1
698,data/1/60Hz/thermal_mat/IR20220202_4419.csv,S1,1
699,data/1/60Hz/thermal_mat/IR000144.csv,S1,1
700,data/1/60Hz/thermal_mat/IR000036.csv,S1,1
701,data/1/60Hz/thermal_mat/IR20220202_4494.csv,S1,1
702,data/1/60Hz/thermal_mat/IR000106.csv,S1,1
703,data/1/60Hz/thermal_mat/IR000044.csv,S1,1
704,data/1/60Hz/thermal_mat/IR20220202_4444.csv,S1,1
705,data/1/60Hz/thermal_mat/IR20220202_4413.csv,S1,1
706,data/1/60Hz/thermal_mat/IR000079.csv,S1,1
707,data/1/60Hz/thermal_mat/IR20220202_4425.csv,S1,1
708,data/1/60Hz/thermal_mat/IR20220202_4472.csv,S1,1
709,data/1/60Hz/thermal_mat/IR20220202_4369.csv,S1,1
710,data/1/60Hz/thermal_mat/IR20220202_4430.csv,S1,1
711,data/1/60Hz/thermal_mat/IR20220202_4342.csv,S1,1
712,data/1/60Hz/thermal_mat/IR000110.csv,S1,1
713,data/1/60Hz/thermal_mat/IR000005.csv,S1,1
714,data/1/60Hz/thermal_mat/IR000107.csv,S1,1
715,data/1/60Hz/thermal_mat/IR000171.csv,S1,1
716,data/1/60Hz/thermal_mat/IR000065.csv,S1,1
717,data/1/60Hz/thermal_mat/IR000040.csv,S1,1
718,data/1/60Hz/thermal_mat/IR20220202_4488.csv,S1,1
719,data/1/60Hz/thermal_mat/IR20220202_4428.csv,S1,1
720,data/1/60Hz/thermal_mat/IR000123.csv,S1,1
721,data/1/60Hz/thermal_mat/IR20220202_4395.csv,S1,1
722,data/1/60Hz/thermal_mat/IR000038.csv,S1,1
723,data/1/60Hz/thermal_mat/IR000059.csv,S1,1
724,data/1/60Hz/thermal_mat/IR20220202_4405.csv,S1,1
725,data/1/60Hz/thermal_mat/IR000034.csv,S1,1
726,data/1/60Hz/thermal_mat/IR20220202_4457.csv,S1,1
727,data/1/60Hz/thermal_mat/IR20220202_4471.csv,S1,1
728,data/1/60Hz/thermal_mat/IR20220202_4436.csv,S1,1
729,data/1/60Hz/thermal_mat/IR000170.csv,S1,1
730,data/1/60Hz/thermal_mat/IR000018.csv,S1,1
731,data/1/60Hz/thermal_mat/IR20220202_4474.csv,S1,1
732,data/1/60Hz/thermal_mat/IR000120.csv,S1,1
733,data/1/60Hz/thermal_mat/IR000082.csv,S1,1
734,data/1/60Hz/thermal_mat/IR000008.csv,S1,1
735,data/1/60Hz/thermal_mat/IR000094.csv,S1,1
736,data/1/60Hz/thermal_mat/IR20220202_4478.csv,S1,1
737,data/1/60Hz/thermal_mat/IR000127.csv,S1,1
738,data/1/60Hz/thermal_mat/IR000086.csv,S1,1
739,data/1/60Hz/thermal_mat/IR20220202_4452.csv,S1,1
740,data/1/60Hz/thermal_mat/IR20220202_4386.csv,S1,1
741,data/1/60Hz/thermal_mat/IR20220202_4379.csv,S1,1
742,data/1/60Hz/thermal_mat/IR000090.csv,S1,1
743,data/1/60Hz/thermal_mat/IR20220202_4381.csv,S1,1
744,data/1/60Hz/thermal_mat/IR20220202_4493.csv,S1,1
745,data/1/60Hz/thermal_mat/IR20220202_4437.csv,S1,1
746,data/1/60Hz/thermal_mat/IR20220202_4356.csv,S1,1
747,data/1/60Hz/thermal_mat/IR000028.csv,S1,1
748,data/1/60Hz/thermal_mat/IR000138.csv,S1,1
749,data/1/60Hz/thermal_mat/IR20220202_4466.csv,S1,1
750,data/1/60Hz/thermal_mat/IR20220202_4454.csv,S1,1
751,data/1/60Hz/thermal_mat/IR000088.csv,S1,1
752,data/1/60Hz/thermal_mat/IR000074.csv,S1,1
753,data/1/60Hz/thermal_mat/IR000045.csv,S1,1
754,data/1/60Hz/thermal_mat/IR20220202_4469.csv,S1,1
755,data/1/60Hz/thermal_mat/IR20220202_4423.csv,S1,1
756,data/1/60Hz/thermal_mat/IR000037.csv,S1,1
757,data/1/60Hz/thermal_mat/IR000109.csv,S1,1
758,data/1/60Hz/thermal_mat/IR000155.csv,S1,1
759,data/1/60Hz/thermal_mat/IR20220202_4358.csv,S1,1
760,data/1/60Hz/thermal_mat/IR20220202_4404.csv,S1,1
761,data/1/60Hz/thermal_mat/IR000081.csv,S1,1
762,data/1/60Hz/thermal_mat/IR20220202_4400.csv,S1,1
763,data/1/60Hz/thermal_mat/IR000139.csv,S1,1
764,data/1/60Hz/thermal_mat/IR20220202_4459.csv,S1,1
765,data/1/60Hz/thermal_mat/IR000173.csv,S1,1
766,data/1/60Hz/thermal_mat/IR20220202_4434.csv,S1,1
767,data/1/60Hz/thermal_mat/IR20220202_4385.csv,S1,1
768,data/1/60Hz/thermal_mat/IR20220202_4355.csv,S1,1
769,data/1/60Hz/thermal_mat/IR000121.csv,S1,1
770,data/1/60Hz/thermal_mat/IR20220202_4480.csv,S1,1
771,data/1/60Hz/thermal_mat/IR000149.csv,S1,1
772,data/1/60Hz/thermal_mat/IR20220202_4374.csv,S1,1
773,data/1/60Hz/thermal_mat/IR000058.csv,S1,1
774,data/1/60Hz/thermal_mat/IR20220202_4343.csv,S1,1
775,data/1/60Hz/thermal_mat/IR20220202_4416.csv,S1,1
776,data/1/60Hz/thermal_mat/IR000025.csv,S1,1
777,data/1/60Hz/thermal_mat/IR000146.csv,S1,1
778,data/1/60Hz/thermal_mat/IR000087.csv,S1,1
779,data/1/60Hz/thermal_mat/IR000035.csv,S1,1
780,data/1/60Hz/thermal_mat/IR20220202_4426.csv,S1,1
781,data/1/60Hz/thermal_mat/IR20220202_4447.csv,S1,1
782,data/1/60Hz/thermal_mat/IR20220202_4361.csv,S1,1
783,data/1/60Hz/thermal_mat/IR000061.csv,S1,1
784,data/1/60Hz/thermal_mat/IR20220202_4492.csv,S1,1
785,data/1/60Hz/thermal_mat/IR000101.csv,S1,1
786,data/1/60Hz/thermal_mat/IR20220202_4373.csv,S1,1
787,data/1/60Hz/thermal_mat/IR000142.csv,S1,1
788,data/1/60Hz/thermal_mat/IR000135.csv,S1,1
789,data/1/60Hz/thermal_mat/IR000078.csv,S1,1
790,data/1/60Hz/thermal_mat/IR20220202_4491.csv,S1,1
791,data/1/60Hz/thermal_mat/IR20220202_4402.csv,S1,1
792,data/1/60Hz/thermal_mat/IR20220202_4417.csv,S1,1
793,data/1/60Hz/thermal_mat/IR000014.csv,S1,1
794,data/1/60Hz/thermal_mat/IR000089.csv,S1,1
795,data/1/60Hz/thermal_mat/IR20220202_4346.csv,S1,1
796,data/1/60Hz/thermal_mat/IR000047.csv,S1,1
797,data/1/60Hz/thermal_mat/IR000043.csv,S1,1
798,data/1/60Hz/thermal_mat/IR000085.csv,S1,1
799,data/1/60Hz/thermal_mat/IR000113.csv,S1,1
800,data/1/60Hz/thermal_mat/IR000137.csv,S1,1
801,data/1/60Hz/thermal_mat/IR000099.csv,S1,1
802,data/1/60Hz/thermal_mat/IR000165.csv,S1,1
803,data/1/60Hz/thermal_mat/IR20220202_4477.csv,S1,1
804,data/1/60Hz/thermal_mat/IR20220202_4441.csv,S1,1
805,data/1/60Hz/thermal_mat/IR000148.csv,S1,1
806,data/1/60Hz/thermal_mat/IR000012.csv,S1,1
807,data/1/60Hz/thermal_mat/IR20220202_4487.csv,S1,1
808,data/1/60Hz/thermal_mat/IR000057.csv,S1,1
809,data/1/60Hz/thermal_mat/IR20220202_4421.csv,S1,1
810,data/1/60Hz/thermal_mat/IR20220202_4397.csv,S1,1
811,data/1/60Hz/thermal_mat/IR20220202_4456.csv,S1,1
812,data/1/60Hz/thermal_mat/IR000027.csv,S1,1
813,data/1/60Hz/thermal_mat/IR20220202_4375.csv,S1,1
814,data/1/60Hz/thermal_mat/IR20220202_4410.csv,S1,1
815,data/1/60Hz/thermal_mat/IR000143.csv,S1,1
816,data/1/60Hz/thermal_mat/IR20220202_4420.csv,S1,1
817,data/1/60Hz/thermal_mat/IR000125.csv,S1,1
818,data/1/60Hz/thermal_mat/IR20220202_4429.csv,S1,1
819,data/1/60Hz/thermal_mat/IR20220202_4450.csv,S1,1
820,data/1/60Hz/thermal_mat/IR20220202_4407.csv,S1,1
821,data/1/60Hz/thermal_mat/IR20220202_4481.csv,S1,1
822,data/1/60Hz/thermal_mat/IR000112.csv,S1,1
823,data/1/60Hz/thermal_mat/IR20220202_4364.csv,S1,1
824,data/1/60Hz/thermal_mat/IR000124.csv,S1,1
825,data/1/60Hz/thermal_mat/IR20220202_4479.csv,S1,1
826,data/1/60Hz/thermal_mat/IR20220202_4476.csv,S1,1
